256 32896
53 3 0.0017647059
53 4 -0.0006
53 5 -0.0030612245
53 6 0.00125
53 7 -0.0012765957
53 8 0.0032608696
53 9 0.00066666667
53 10 -0.0020454545
53 11 0.0027906977
53 12 0
53 13 -0.0029268293
53 14 0.00225
53 15 -0.00076923077
53 16 -0.0039473684
53 17 0.0016216216
53 18 -0.0016666667
53 19 0.0042857143
53 20 0.00088235294
53 21 -0.0027272727
53 22 0.00375
53 23 0
53 24 -0.004
53 25 0.0031034483
53 26 -0.0010714286
53 27 -0.0055555556
53 28 0.0023076923
53 29 -0.0024
53 30 0.00625
53 31 0.0013043478
53 32 -0.0040909091
53 33 0.0057142857
53 34 0
53 35 -0.0063157895
53 36 0.005
53 37 -0.0017647059
53 38 -0.009375
53 39 0.004
53 40 -0.0042857143
53 41 0.011538462
53 42 0.0025
53 43 -0.0081818182
53 44 0.012
53 45 0
53 46 -0.015
53 47 0.012857143
53 48 -0.005
53 49 -0.03
53 50 0.015
53 51 -0.02
53 52 0.075
53 53 8.25
54 0 0.0027272727
54 1 0.00055555556
54 2 -0.0016981132
54 3 0.0023076923
54 4 0
54 5 -0.0024
54 6 0.0018367347
54 7 -0.000625
54 8 -0.0031914894
54 9 0.0013043478
54 10 -0.0013333333
54 11 0.0034090909
54 12 0.00069767442
54 13 -0.0021428571
54 14 0.0029268293
54 15 0
54 16 -0.0030769231
54 17 0.0023684211
54 18 -0.00081081081
54 19 -0.0041666667
54 20 0.0017142857
54 21 -0.0017647059
54 22 0.0045454545
54 23 0.0009375
54 24 -0.0029032258
54 25 0.004
54 26 0
54 27 -0.0042857143
54 28 0.0033333333
54 29 -0.0011538462
54 30 -0.006
54 31 0.0025
54 32 -0.0026086957
54 33 0.0068181818
54 34 0.0014285714
54 35 -0.0045
54 36 0.0063157895
54 37 0
54 38 -0.0070588235
54 39 0.005625
54 40 -0.002
54 41 -0.010714286
54 42 0.0046153846
54 43 -0.005
54 44 0.013636364
54 45 0.003
54 46 -0.01
54 47 0.015
54 48 0
54 49 -0.02
54 50 0.018
54 51 -0.0075
54 52 -0.05
54 53 0.03
54 54 8.5
55 0 -0.0026785714
55 1 0.0010909091
55 2 -0.0011111111
55 3 0.0028301887
55 4 0.00057692308
55 5 -0.0017647059
55 6 0.0024
55 7 0
55 8 -0.0025
55 9 0.0019148936
55 10 -0.00065217391
55 11 -0.0033333333
55 12 0.0013636364
55 13 -0.0013953488
55 14 0.0035714286
55 15 0.00073170732
55 16 -0.00225
55 17 0.0030769231
55 18 0
55 19 -0.0032432432
55 20 0.0025
55 21 -0.00085714286
55 22 -0.0044117647
55 23 0.0018181818
55 24 -0.001875
55 25 0.0048387097
55 26 0.001
55 27 -0.0031034483
55 28 0.0042857143
55 29 0
55 30 -0.0046153846
55 31 0.0036
55 32 -0.00125
55 33 -0.0065217391
55 34 0.0027272727
55 35 -0.0028571429
55 36 0.0075
55 37 0.0015789474
55 38 -0.005
55 39 0.0070588235
55 40 0
55 41 -0.008
55 42 0.0064285714
55 43 -0.0023076923
55 44 -0.0125
55 45 0.0054545455
55 46 -0.006
55 47 0.016666667
55 48 0.00375
55 49 -0.012857143
55 50 0.02
55 51 0
55 52 -0.03
55 53 0.03
55 54 -0.015
55 55 8.75
56 0 -0.0021052632
56 1 0.0016071429
56 2 -0.00054545455
56 3 -0.0027777778
56 4 0.0011320755
56 5 -0.0011538462
56 6 0.0029411765
56 7 0.0006
56 8 -0.0018367347
56 9 0.0025
56 10 0
56 11 -0.0026086957
56 12 0.002
56 13 -0.00068181818
56 14 -0.0034883721
56 15 0.0014285714
56 16 -0.0014634146
56 17 0.00375
56 18 0.00076923077
56 19 -0.0023684211
56 20 0.0032432432
56 21 0
56 22 -0.0034285714
56 23 0.0026470588
56 24 -0.00090909091
56 25 -0.0046875
56 26 0.0019354839
56 27 -0.002
56 28 0.0051724138
56 29 0.0010714286
56 30 -0.0033333333
56 31 0.0046153846
56 32 0
56 33 -0.005
56 34 0.0039130435
56 35 -0.0013636364
56 36 -0.0071428571
56 37 0.003
56 38 -0.0031578947
56 39 0.0083333333
56 40 0.0017647059
56 41 -0.005625
56 42 0.008
56 43 0
56 44 -0.0092307692
56 45 0.0075
56 46 -0.0027272727
56 47 -0.015
56 48 0.0066666667
56 49 -0.0075
56 50 0.021428571
56 51 0.005
56 52 -0.018
56 53 0.03
56 54 0
56 55 -0.06
56 56 9
57 0 -0.0015517241
57 1 0.0021052632
57 2 0
57 3 -0.0021818182
57 4 0.0016666667
57 5 -0.00056603774
57 6 -0.0028846154
57 7 0.0011764706
57 8 -0.0012
57 9 0.0030612245
57 10 0.000625
57 11 -0.0019148936
57 12 0.0026086957
57 13 0
57 14 -0.0027272727
57 15 0.0020930233
57 16 -0.00071428571
57 17 -0.0036585366
57 18 0.0015
57 19 -0.0015384615
57 20 0.0039473684
57 21 0.00081081081
57 22 -0.0025
57 23 0.0034285714
57 24 0
57 25 -0.0036363636
57 26 0.0028125
57 27 -0.00096774194
57 28 -0.005
57 29 0.0020689655
57 30 -0.0021428571
57 31 0.0055555556
57 32 0.0011538462
57 33 -0.0036
57 34 0.005
57 35 0
57 36 -0.0054545455
57 37 0.0042857143
57 38 -0.0015
57 39 -0.0078947368
57 40 0.0033333333
57 41 -0.0035294118
57 42 0.009375
57 43 0.002
57 44 -0.0064285714
57 45 0.0092307692
57 46 0
57 47 -0.010909091
57 48 0.009
57 49 -0.0033333333
57 50 -0.01875
57 51 0.0085714286
57 52 -0.01
57 53 0.03
57 54 0.0075
57 55 -0.03
57 56 0.06
57 57 9.25
58 0 -0.0010169492
58 1 0.0025862069
58 2 0.00052631579
58 3 -0.0016071429
58 4 0.0021818182
58 5 0
58 6 -0.0022641509
58 7 0.0017307692
58 8 -0.00058823529
58 9 -0.003
58 10 0.0012244898
58 11 -0.00125
58 12 0.0031914894
58 13 0.00065217391
58 14 -0.002
58 15 0.0027272727
58 16 0
58 17 -0.0028571429
58 18 0.002195122
58 19 -0.00075
58 20 -0.0038461538
58 21 0.0015789474
58 22 -0.0016216216
58 23 0.0041666667
58 24 0.00085714286
58 25 -0.0026470588
58 26 0.0036363636
58 27 0
58 28 -0.0038709677
58 29 0.003
58 30 -0.0010344828
58 31 -0.0053571429
58 32 0.0022222222
58 33 -0.0023076923
58 34 0.006
58 35 0.00125
58 36 -0.0039130435
58 37 0.0054545455
58 38 0
58 39 -0.006
58 40 0.0047368421
58 41 -0.0016666667
58 42 -0.0088235294
58 43 0.00375
58 44 -0.004
58 45 0.010714286
58 46 0.0023076923
58 47 -0.0075
58 48 0.010909091
58 49 0
58 50 -0.013333333
58 51 0.01125
58 52 -0.0042857143
58 53 -0.025
58 54 0.012
58 55 -0.015
58 56 0.05
58 57 0.015
58 58 9.5
59 0 -0.0005
59 1 -0.0025423729
59 2 0.0010344828
59 3 -0.0010526316
59 4 0.0026785714
59 5 0.00054545455
59 6 -0.0016666667
59 7 0.0022641509
59 8 0
59 9 -0.0023529412
59 10 0.0018
59 11 -0.0006122449
59 12 -0.003125
59 13 0.0012765957
59 14 -0.0013043478
59 15 0.0033333333
59 16 0.00068181818
59 17 -0.0020930233
59 18 0.0028571429
59 19 0
59 20 -0.003
59 21 0.0023076923
59 22 -0.00078947368
59 23 -0.0040540541
59 24 0.0016666667
59 25 -0.0017142857
59 26 0.0044117647
59 27 0.00090909091
59 28 -0.0028125
59 29 0.0038709677
59 30 0
59 31 -0.004137931
59 32 0.0032142857
59 33 -0.0011111111
59 34 -0.0057692308
59 35 0.0024
59 36 -0.0025
59 37 0.0065217391
59 38 0.0013636364
59 39 -0.0042857143
59 40 0.006
59 41 0
59 42 -0.0066666667
59 43 0.0052941176
59 44 -0.001875
59 45 -0.01
59 46 0.0042857143
59 47 -0.0046153846
59 48 0.0125
59 49 0.0027272727
59 50 -0.009
59 51 0.013333333
59 52 0
59 53 -0.017142857
59 54 0.015
59 55 -0.006
59 56 -0.0375
59 57 0.02
59 58 -0.03
59 59 9.75
60 0 0
60 1 -0.002
60 2 0.0015254237
60 3 -0.00051724138
60 4 -0.0026315789
60 5 0.0010714286
60 6 -0.0010909091
60 7 0.0027777778
60 8 0.00056603774
60 9 -0.0017307692
60 10 0.0023529412
60 11 0
60 12 -0.0024489796
60 13 0.001875
60 14 -0.00063829787
60 15 -0.0032608696
60 16 0.0013333333
60 17 -0.0013636364
60 18 0.0034883721
60 19 0.00071428571
60 20 -0.002195122
60 21 0.003
60 22 0
60 23 -0.0031578947
60 24 0.0024324324
60 25 -0.00083333333
60 26 -0.0042857143
60 27 0.0017647059
60 28 -0.0018181818
60 29 0.0046875
60 30 0.00096774194
60 31 -0.003
60 32 0.004137931
60 33 0
60 34 -0.0044444444
60 35 0.0034615385
60 36 -0.0012
60 37 -0.00625
60 38 0.0026086957
60 39 -0.0027272727
60 40 0.0071428571
60 41 0.0015
60 42 -0.0047368421
60 43 0.0066666667
60 44 0
60 45 -0.0075
60 46 0.006
60 47 -0.0021428571
60 48 -0.011538462
60 49 0.005
60 50 -0.0054545455
60 51 0.015
60 52 0.0033333333
60 53 -0.01125
60 54 0.017142857
60 55 0
60 56 -0.024
60 57 0.0225
60 58 -0.01
60 59 -0.075
60 60 10
61 0 0.00048387097
61 1 -0.0014754098
61 2 0.002
61 3 0
61 4 -0.0020689655
61 5 0.0015789474
61 6 -0.00053571429
61 7 -0.0027272727
61 8 0.0011111111
61 9 -0.0011320755
61 10 0.0028846154
61 11 0.00058823529
61 12 -0.0018
61 13 0.0024489796
61 14 0
61 15 -0.0025531915
61 16 0.0019565217
61 17 -0.00066666667
61 18 -0.0034090909
61 19 0.0013953488
61 20 -0.0014285714
61 21 0.0036585366
61 22 0.00075
61 23 -0.0023076923
61 24 0.0031578947
61 25 0
61 26 -0.0033333333
61 27 0.0025714286
61 28 -0.00088235294
61 29 -0.0045454545
61 30 0.001875
61 31 -0.0019354839
61 32 0.005
61 33 0.0010344828
61 34 -0.0032142857
61 35 0.0044444444
61 36 0
61 37 -0.0048
61 38 0.00375
61 39 -0.0013043478
61 40 -0.0068181818
61 41 0.0028571429
61 42 -0.003
61 43 0.0078947368
61 44 0.0016666667
61 45 -0.0052941176
61 46 0.0075
61 47 0
61 48 -0.0085714286
61 49 0.0069230769
61 50 -0.0025
61 51 -0.013636364
61 52 0.006
61 53 -0.0066666667
61 54 0.01875
61 55 0.0042857143
61 56 -0.015
61 57 0.024
61 58 0
61 59 -0.04
61 60 0.045
61 61 10.25
62 0 0.00095238095
62 1 -0.00096774194
62 2 0.0024590164
62 3 0.0005
62 4 -0.0015254237
62 5 0.0020689655
62 6 0
62 7 -0.0021428571
62 8 0.0016363636
62 9 -0.00055555556
62 10 -0.0028301887
62 11 0.0011538462
62 12 -0.0011764706
62 13 0.003
62 14 0.0006122449
62 15 -0.001875
62 16 0.0025531915
62 17 0
62 18 -0.0026666667
62 19 0.0020454545
62 20 -0.00069767442
62 21 -0.0035714286
62 22 0.0014634146
62 23 -0.0015
62 24 0.0038461538
62 25 0.00078947368
62 26 -0.0024324324
62 27 0.0033333333
62 28 0
62 29 -0.0035294118
62 30 0.0027272727
62 31 -0.0009375
62 32 -0.0048387097
62 33 0.002
62 34 -0.0020689655
62 35 0.0053571429
62 36 0.0011111111
62 37 -0.0034615385
62 38 0.0048
62 39 0
62 40 -0.0052173913
62 41 0.0040909091
62 42 -0.0014285714
62 43 -0.0075
62 44 0.0031578947
62 45 -0.0033333333
62 46 0.0088235294
62 47 0.001875
62 48 -0.006
62 49 0.0085714286
62 50 0
62 51 -0.01
62 52 0.0081818182
62 53 -0.003
62 54 -0.016666667
62 55 0.0075
62 56 -0.0085714286
62 57 0.025
62 58 0.006
62 59 -0.0225
62 60 0.04
62 61 0
62 62 10.5
63 0 0.00140625
63 1 -0.00047619048
63 2 -0.0024193548
63 3 0.00098360656
63 4 -0.001
63 5 0.0025423729
63 6 0.00051724138
63 7 -0.0015789474
63 8 0.0021428571
63 9 0
63 10 -0.0022222222
63 11 0.0016981132
63 12 -0.00057692308
63 13 -0.0029411765
63 14 0.0012
63 15 -0.0012244898
63 16 0.003125
63 17 0.00063829787
63 18 -0.0019565217
63 19 0.0026666667
63 20 0
63 21 -0.0027906977
63 22 0.0021428571
63 23 -0.00073170732
63 24 -0.00375
63 25 0.0015384615
63 26 -0.0015789474
63 27 0.0040540541
63 28 0.00083333333
63 29 -0.0025714286
63 30 0.0035294118
63 31 0
63 32 -0.00375
63 33 0.0029032258
63 34 -0.001
63 35 -0.0051724138
63 36 0.0021428571
63 37 -0.0022222222
63 38 0.0057692308
63 39 0.0012
63 40 -0.00375
63 41 0.0052173913
63 42 0
63 43 -0.0057142857
63 44 0.0045
63 45 -0.0015789474
63 46 -0.0083333333
63 47 0.0035294118
63 48 -0.00375
63 49 0.01
63 50 0.0021428571
63 51 -0.0069230769
63 52 0.01
63 53 0
63 54 -0.012
63 55 0.01
63 56 -0.00375
63 57 -0.021428571
63 58 0.01
63 59 -0.012
63 60 0.0375
63 61 0.01
63 62 -0.045
63 63 10.75
64 0 0.0018461538
64 1 0
64 2 -0.0019047619
64 3 0.0014516129
64 4 -0.00049180328
64 5 -0.0025
64 6 0.0010169492
64 7 -0.0010344828
64 8 0.0026315789
64 9 0.00053571429
64 10 -0.0016363636
64 11 0.0022222222
64 12 0
64 13 -0.0023076923
64 14 0.0017647059
64 15 -0.0006
64 16 -0.0030612245
64 17 0.00125
64 18 -0.0012765957
64 19 0.0032608696
64 20 0.00066666667
64 21 -0.0020454545
64 22 0.0027906977
64 23 0
64 24 -0.0029268293
64 25 0.00225
64 26 -0.00076923077
64 27 -0.0039473684
64 28 0.0016216216
64 29 -0.0016666667
64 30 0.0042857143
64 31 0.00088235294
64 32 -0.0027272727
64 33 0.00375
64 34 0
64 35 -0.004
64 36 0.0031034483
64 37 -0.0010714286
64 38 -0.0055555556
64 39 0.0023076923
64 40 -0.0024
64 41 0.00625
64 42 0.0013043478
64 43 -0.0040909091
64 44 0.0057142857
64 45 0
64 46 -0.0063157895
64 47 0.005
64 48 -0.0017647059
64 49 -0.009375
64 50 0.004
64 51 -0.0042857143
64 52 0.011538462
64 53 0.0025
64 54 -0.0081818182
64 55 0.012
64 56 0
64 57 -0.015
64 58 0.012857143
64 59 -0.005
64 60 -0.03
64 61 0.015
64 62 -0.02
64 63 0.075
64 64 11
65 0 0.0022727273
65 1 0.00046153846
65 2 -0.00140625
65 3 0.0019047619
65 4 0
65 5 -0.0019672131
65 6 0.0015
65 7 -0.00050847458
65 8 -0.0025862069
65 9 0.0010526316
65 10 -0.0010714286
65 11 0.0027272727
65 12 0.00055555556
65 13 -0.0016981132
65 14 0.0023076923
65 15 0
65 16 -0.0024
65 17 0.0018367347
65 18 -0.000625
65 19 -0.0031914894
65 20 0.0013043478
65 21 -0.0013333333
65 22 0.0034090909
65 23 0.00069767442
65 24 -0.0021428571
65 25 0.0029268293
65 26 0
65 27 -0.0030769231
65 28 0.0023684211
65 29 -0.00081081081
65 30 -0.0041666667
65 31 0.0017142857
65 32 -0.0017647059
65 33 0.0045454545
65 34 0.0009375
65 35 -0.0029032258
65 36 0.004
65 37 0
65 38 -0.0042857143
65 39 0.0033333333
65 40 -0.0011538462
65 41 -0.006
65 42 0.0025
65 43 -0.0026086957
65 44 0.0068181818
65 45 0.0014285714
65 46 -0.0045
65 47 0.0063157895
65 48 0
65 49 -0.0070588235
65 50 0.005625
65 51 -0.002
65 52 -0.010714286
65 53 0.0046153846
65 54 -0.005
65 55 0.013636364
65 56 0.003
65 57 -0.01
65 58 0.015
65 59 0
65 60 -0.02
65 61 0.018
65 62 -0.0075
65 63 -0.05
65 64 0.03
65 65 8
66 0 -0.002238806
66 1 0.00090909091
66 2 -0.00092307692
66 3 0.00234375
66 4 0.00047619048
66 5 -0.0014516129
66 6 0.0019672131
66 7 0
66 8 -0.0020338983
66 9 0.0015517241
66 10 -0.00052631579
66 11 -0.0026785714
66 12 0.0010909091
66 13 -0.0011111111
66 14 0.0028301887
66 15 0.00057692308
66 16 -0.0017647059
66 17 0.0024
66 18 0
66 19 -0.0025
66 20 0.0019148936
66 21 -0.00065217391
66 22 -0.0033333333
66 23 0.0013636364
66 24 -0.0013953488
66 25 0.0035714286
66 26 0.00073170732
66 27 -0.00225
66 28 0.0030769231
66 29 0
66 30 -0.0032432432
66 31 0.0025
66 32 -0.00085714286
66 33 -0.0044117647
66 34 0.0018181818
66 35 -0.001875
66 36 0.0048387097
66 37 0.001
66 38 -0.0031034483
66 39 0.0042857143
66 40 0
66 41 -0.0046153846
66 42 0.0036
66 43 -0.00125
66 44 -0.0065217391
66 45 0.0027272727
66 46 -0.0028571429
66 47 0.0075
66 48 0.0015789474
66 49 -0.005
66 50 0.0070588235
66 51 0
66 52 -0.008
66 53 0.0064285714
66 54 -0.0023076923
66 55 -0.0125
66 56 0.0054545455
66 57 -0.006
66 58 0.016666667
66 59 0.00375
66 60 -0.012857143
66 61 0.02
66 62 0
66 63 -0.03
66 64 0.03
66 65 -0.015
66 66 8.25
67 0 -0.0017647059
67 1 0.0013432836
67 2 -0.00045454545
67 3 -0.0023076923
67 4 0.0009375
67 5 -0.00095238095
67 6 0.0024193548
67 7 0.00049180328
67 8 -0.0015
67 9 0.0020338983
67 10 0
67 11 -0.0021052632
67 12 0.0016071429
67 13 -0.00054545455
67 14 -0.0027777778
67 15 0.0011320755
67 16 -0.0011538462
67 17 0.0029411765
67 18 0.0006
67 19 -0.0018367347
67 20 0.0025
67 21 0
67 22 -0.0026086957
67 23 0.002
67 24 -0.00068181818
67 25 -0.0034883721
67 26 0.0014285714
67 27 -0.0014634146
67 28 0.00375
67 29 0.00076923077
67 30 -0.0023684211
67 31 0.0032432432
67 32 0
67 33 -0.0034285714
67 34 0.0026470588
67 35 -0.00090909091
67 36 -0.0046875
67 37 0.0019354839
67 38 -0.002
67 39 0.0051724138
67 40 0.0010714286
67 41 -0.0033333333
67 42 0.0046153846
67 43 0
67 44 -0.005
67 45 0.0039130435
67 46 -0.0013636364
67 47 -0.0071428571
67 48 0.003
67 49 -0.0031578947
67 50 0.0083333333
67 51 0.0017647059
67 52 -0.005625
67 53 0.008
67 54 0
67 55 -0.0092307692
67 56 0.0075
67 57 -0.0027272727
67 58 -0.015
67 59 0.0066666667
67 60 -0.0075
67 61 0.021428571
67 62 0.005
67 63 -0.018
67 64 0.03
67 65 0
67 66 -0.06
67 67 8.5
68 0 -0.0013043478
68 1 0.0017647059
68 2 0
68 3 -0.0018181818
68 4 0.0013846154
68 5 -0.00046875
68 6 -0.0023809524
68 7 0.00096774194
68 8 -0.00098360656
68 9 0.0025
68 10 0.00050847458
68 11 -0.0015517241
68 12 0.0021052632
68 13 0
68 14 -0.0021818182
68 15 0.0016666667
68 16 -0.00056603774
68 17 -0.0028846154
68 18 0.0011764706
68 19 -0.0012
68 20 0.0030612245
68 21 0.000625
68 22 -0.0019148936
68 23 0.0026086957
68 24 0
68 25 -0.0027272727
68 26 0.0020930233
68 27 -0.00071428571
68 28 -0.0036585366
68 29 0.0015
68 30 -0.0015384615
68 31 0.0039473684
68 32 0.00081081081
68 33 -0.0025
68 34 0.0034285714
68 35 0
68 36 -0.0036363636
68 37 0.0028125
68 38 -0.00096774194
68 39 -0.005
68 40 0.0020689655
68 41 -0.0021428571
68 42 0.0055555556
68 43 0.0011538462
68 44 -0.0036
68 45 0.005
68 46 0
68 47 -0.0054545455
68 48 0.0042857143
68 49 -0.0015
68 50 -0.0078947368
68 51 0.0033333333
68 52 -0.0035294118
68 53 0.009375
68 54 0.002
68 55 -0.0064285714
68 56 0.0092307692
68 57 0
68 58 -0.010909091
68 59 0.009
68 60 -0.0033333333
68 61 -0.01875
68 62 0.0085714286
68 63 -0.01
68 64 0.03
68 65 0.0075
68 66 -0.03
68 67 0.06
68 68 8.75
69 0 -0.00085714286
69 1 0.002173913
69 2 0.00044117647
69 3 -0.0013432836
69 4 0.0018181818
69 5 0
69 6 -0.001875
69 7 0.0014285714
69 8 -0.00048387097
69 9 -0.0024590164
69 10 0.001
69 11 -0.0010169492
69 12 0.0025862069
69 13 0.00052631579
69 14 -0.0016071429
69 15 0.0021818182
69 16 0
69 17 -0.0022641509
69 18 0.0017307692
69 19 -0.00058823529
69 20 -0.003
69 21 0.0012244898
69 22 -0.00125
69 23 0.0031914894
69 24 0.00065217391
69 25 -0.002
69 26 0.0027272727
69 27 0
69 28 -0.0028571429
69 29 0.002195122
69 30 -0.00075
69 31 -0.0038461538
69 32 0.0015789474
69 33 -0.0016216216
69 34 0.0041666667
69 35 0.00085714286
69 36 -0.0026470588
69 37 0.0036363636
69 38 0
69 39 -0.0038709677
69 40 0.003
69 41 -0.0010344828
69 42 -0.0053571429
69 43 0.0022222222
69 44 -0.0023076923
69 45 0.006
69 46 0.00125
69 47 -0.0039130435
69 48 0.0054545455
69 49 0
69 50 -0.006
69 51 0.0047368421
69 52 -0.0016666667
69 53 -0.0088235294
69 54 0.00375
69 55 -0.004
69 56 0.010714286
69 57 0.0023076923
69 58 -0.0075
69 59 0.010909091
69 60 0
69 61 -0.013333333
69 62 0.01125
69 63 -0.0042857143
69 64 -0.025
69 65 0.012
69 66 -0.015
69 67 0.05
69 68 0.015
69 69 9
70 0 -0.00042253521
70 1 -0.0021428571
70 2 0.00086956522
70 3 -0.00088235294
70 4 0.002238806
70 5 0.00045454545
70 6 -0.0013846154
70 7 0.001875
70 8 0
70 9 -0.0019354839
70 10 0.0014754098
70 11 -0.0005
70 12 -0.0025423729
70 13 0.0010344828
70 14 -0.0010526316
70 15 0.0026785714
70 16 0.00054545455
70 17 -0.0016666667
70 18 0.0022641509
70 19 0
70 20 -0.0023529412
70 21 0.0018
70 22 -0.0006122449
70 23 -0.003125
70 24 0.0012765957
70 25 -0.0013043478
70 26 0.0033333333
70 27 0.00068181818
70 28 -0.0020930233
70 29 0.0028571429
70 30 0
70 31 -0.003
70 32 0.0023076923
70 33 -0.00078947368
70 34 -0.0040540541
70 35 0.0016666667
70 36 -0.0017142857
70 37 0.0044117647
70 38 0.00090909091
70 39 -0.0028125
70 40 0.0038709677
70 41 0
70 42 -0.004137931
70 43 0.0032142857
70 44 -0.0011111111
70 45 -0.0057692308
70 46 0.0024
70 47 -0.0025
70 48 0.0065217391
70 49 0.0013636364
70 50 -0.0042857143
70 51 0.006
70 52 0
70 53 -0.0066666667
70 54 0.0052941176
70 55 -0.001875
70 56 -0.01
70 57 0.0042857143
70 58 -0.0046153846
70 59 0.0125
70 60 0.0027272727
70 61 -0.009
70 62 0.013333333
70 63 0
70 64 -0.017142857
70 65 0.015
70 66 -0.006
70 67 -0.0375
70 68 0.02
70 69 -0.03
70 70 9.25
71 0 0
71 1 -0.0016901408
71 2 0.0012857143
71 3 -0.00043478261
71 4 -0.0022058824
71 5 0.00089552239
71 6 -0.00090909091
71 7 0.0023076923
71 8 0.00046875
71 9 -0.0014285714
71 10 0.0019354839
71 11 0
71 12 -0.002
71 13 0.0015254237
71 14 -0.00051724138
71 15 -0.0026315789
71 16 0.0010714286
71 17 -0.0010909091
71 18 0.0027777778
71 19 0.00056603774
71 20 -0.0017307692
71 21 0.0023529412
71 22 0
71 23 -0.0024489796
71 24 0.001875
71 25 -0.00063829787
71 26 -0.0032608696
71 27 0.0013333333
71 28 -0.0013636364
71 29 0.0034883721
71 30 0.00071428571
71 31 -0.002195122
71 32 0.003
71 33 0
71 34 -0.0031578947
71 35 0.0024324324
71 36 -0.00083333333
71 37 -0.0042857143
71 38 0.0017647059
71 39 -0.0018181818
71 40 0.0046875
71 41 0.00096774194
71 42 -0.003
71 43 0.004137931
71 44 0
71 45 -0.0044444444
71 46 0.0034615385
71 47 -0.0012
71 48 -0.00625
71 49 0.0026086957
71 50 -0.0027272727
71 51 0.0071428571
71 52 0.0015
71 53 -0.0047368421
71 54 0.0066666667
71 55 0
71 56 -0.0075
71 57 0.006
71 58 -0.0021428571
71 59 -0.011538462
71 60 0.005
71 61 -0.0054545455
71 62 0.015
71 63 0.0033333333
71 64 -0.01125
71 65 0.017142857
71 66 0
71 67 -0.024
71 68 0.0225
71 69 -0.01
71 70 -0.075
71 71 9.5
72 0 0.0004109589
72 1 -0.00125
72 2 0.0016901408
72 3 0
72 4 -0.0017391304
72 5 0.0013235294
72 6 -0.00044776119
72 7 -0.0022727273
72 8 0.00092307692
72 9 -0.0009375
72 10 0.0023809524
72 11 0.00048387097
72 12 -0.0014754098
72 13 0.002
72 14 0
72 15 -0.0020689655
72 16 0.0015789474
72 17 -0.00053571429
72 18 -0.0027272727
72 19 0.0011111111
72 20 -0.0011320755
72 21 0.0028846154
72 22 0.00058823529
72 23 -0.0018
72 24 0.0024489796
72 25 0
72 26 -0.0025531915
72 27 0.0019565217
72 28 -0.00066666667
72 29 -0.0034090909
72 30 0.0013953488
72 31 -0.0014285714
72 32 0.0036585366
72 33 0.00075
72 34 -0.0023076923
72 35 0.0031578947
72 36 0
72 37 -0.0033333333
72 38 0.0025714286
72 39 -0.00088235294
72 40 -0.0045454545
72 41 0.001875
72 42 -0.0019354839
72 43 0.005
72 44 0.0010344828
72 45 -0.0032142857
72 46 0.0044444444
72 47 0
72 48 -0.0048
72 49 0.00375
72 50 -0.0013043478
72 51 -0.0068181818
72 52 0.0028571429
72 53 -0.003
72 54 0.0078947368
72 55 0.0016666667
72 56 -0.0052941176
72 57 0.0075
72 58 0
72 59 -0.0085714286
72 60 0.0069230769
72 61 -0.0025
72 62 -0.013636364
72 63 0.006
72 64 -0.0066666667
72 65 0.01875
72 66 0.0042857143
72 67 -0.015
72 68 0.024
72 69 0
72 70 -0.04
72 71 0.045
72 72 9.75
73 0 0.00081081081
73 1 -0.00082191781
73 2 0.0020833333
73 3 0.00042253521
73 4 -0.0012857143
73 5 0.0017391304
73 6 0
73 7 -0.0017910448
73 8 0.0013636364
73 9 -0.00046153846
73 10 -0.00234375
73 11 0.00095238095
73 12 -0.00096774194
73 13 0.0024590164
73 14 0.0005
73 15 -0.0015254237
73 16 0.0020689655
73 17 0
73 18 -0.0021428571
73 19 0.0016363636
73 20 -0.00055555556
73 21 -0.0028301887
73 22 0.0011538462
73 23 -0.0011764706
73 24 0.003
73 25 0.0006122449
73 26 -0.001875
73 27 0.0025531915
73 28 0
73 29 -0.0026666667
73 30 0.0020454545
73 31 -0.00069767442
73 32 -0.0035714286
73 33 0.0014634146
73 34 -0.0015
73 35 0.0038461538
73 36 0.00078947368
73 37 -0.0024324324
73 38 0.0033333333
73 39 0
73 40 -0.0035294118
73 41 0.0027272727
73 42 -0.0009375
73 43 -0.0048387097
73 44 0.002
73 45 -0.0020689655
73 46 0.0053571429
73 47 0.0011111111
73 48 -0.0034615385
73 49 0.0048
73 50 0
73 51 -0.0052173913
73 52 0.0040909091
73 53 -0.0014285714
73 54 -0.0075
73 55 0.0031578947
73 56 -0.0033333333
73 57 0.0088235294
73 58 0.001875
73 59 -0.006
73 60 0.0085714286
73 61 0
73 62 -0.01
73 63 0.0081818182
73 64 -0.003
73 65 -0.016666667
73 66 0.0075
73 67 -0.0085714286
73 68 0.025
73 69 0.006
73 70 -0.0225
73 71 0.04
73 72 0
73 73 10
74 0 0.0012
74 1 -0.00040540541
74 2 -0.0020547945
74 3 0.00083333333
74 4 -0.00084507042
74 5 0.0021428571
74 6 0.00043478261
74 7 -0.0013235294
74 8 0.0017910448
74 9 0
74 10 -0.0018461538
74 11 0.00140625
74 12 -0.00047619048
74 13 -0.0024193548
74 14 0.00098360656
74 15 -0.001
74 16 0.0025423729
74 17 0.00051724138
74 18 -0.0015789474
74 19 0.0021428571
74 20 0
74 21 -0.0022222222
74 22 0.0016981132
74 23 -0.00057692308
74 24 -0.0029411765
74 25 0.0012
74 26 -0.0012244898
74 27 0.003125
